event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,media_cost,currency,viewability
evt_4721846f,impression,2026-06-04 10:06:34+05:30,2026-06-05T13:50:25Z,adv_1597,cmp_1597_2,banner_300x250,mobile,SG,0.0100,USD,0.89
evt_64874241,impression,2026-06-04 04:53:02+05:30,2026-06-05T07:54:43Z,adv_1590,cmp_1590_2,interstitial,ctv,,0.0070,USD,0.63
evt_5582ad76,impression,2026-06-04 19:22:10+05:30,2026-06-05T05:15:30Z,adv_1625,cmp_1625_1,banner_728x90,ctv,DE,0.0035,INR,0.94
evt_d28eab30,click,2026-06-04 09:50:29+05:30,2026-06-05T19:36:57Z,adv_1576,cmp_1576_2,interstitial,ctv,unknown,0.7016,USD,0.97
evt_68898724,impression,2026-06-04 12:12:37+05:30,2026-06-05T18:28:15Z,adv_1548,cmp_1548_2,interstitial,desktop,US,0.0001,USD,0.63
evt_6798901b,click,2026-06-04 09:07:48+05:30,2026-06-05T04:40:38Z,adv_1618,cmp_1618_1,banner_300x250,desktop,GB,0.8483,USD,0.60
evt_793ca3c8,impression,2026-06-04 14:17:22+05:30,2026-06-05T21:12:26Z,adv_1569,cmp_1569_2,interstitial,ctv,AU,0.0131,USD,0.58
evt_fc30a60e,impression,2026-06-04 08:51:06+05:30,2026-06-05T08:22:50Z,adv_1611,cmp_1611_1,preroll,mobile,,0.0192,USD,0.63
evt_792b5aa7,impression,2026-06-04 09:02:11+05:30,2026-06-05T19:52:02Z,adv_1576,cmp_1576_3,preroll,tablet,,0.0176,USD,0.69
evt_8a609e9b,impression,2026-06-04 22:55:51+05:30,2026-06-05T09:18:45Z,adv_968,cmp_968_x,banner_300x250,tablet,IN,0.0124,USD,0.49
evt_483e7da,impression,2026-06-05 18:44:15+05:30,2026-06-06T07:48:35Z,adv_1604,cmp_1604_1,preroll,tablet,DE,0.0081,USD,0.90
evt_fd83dcd5,click,2026-06-05 04:27:26+05:30,2026-06-08T18:00:17Z,adv_1562,cmp_1562_2,preroll,mobile,,0.0805,USD,0.67
evt_7d7e9627,impression,2026-06-05 02:43:53+05:30,2026-06-06T13:45:05Z,adv_1597,cmp_1597_2,interstitial,mobile,US,0.0008,USD,0.58
evt_f076fc6b,impression,2026-06-05 19:37:56+05:30,2026-06-06T02:10:16Z,adv_1611,cmp_1611_2,preroll,mobile,AU,0.0074,INR,0.81
evt_e6ee6582,impression,2026-06-05 19:38:19+05:30,2026-06-06T03:22:27Z,adv_1548,cmp_1548_1,preroll,mobile,GB,0.0056,USD,0.80
evt_eaee6bce,impression,2026-06-05 15:02:45+05:30,2026-06-06T15:57:22Z,adv_1590,cmp_1590_1,preroll,ctv,US,0.0117,INR,0.47
evt_79f84747,impression,2026-06-05 01:52:48+05:30,2026-06-06T14:13:46Z,adv_1569,cmp_1569_1,banner_728x90,tablet,GB,0.0148,USD,0.94
evt_74f83f68,click,2026-06-05 19:46:29+05:30,2026-06-06T03:03:55Z,adv_1611,cmp_1611_2,banner_300x250,tablet,GB,0.9151,USD,0.69
evt_fb044b4d,impression,2026-06-05 20:15:33+05:30,2026-06-06T03:28:21Z,adv_1625,cmp_1625_2,banner_728x90,ctv,IN,0.0011,USD,0.89
evt_670733e8,click,2026-06-05 08:23:23+05:30,2026-06-06T05:02:22Z,adv_1625,cmp_1625_2,banner_728x90,desktop,DE,0.0518,USD,0.93
evt_8c9c5c87,impression,2026-06-05 03:27:35+05:30,2026-06-06T22:53:17Z,adv_1562,cmp_1562_1,interstitial,ctv,,0.0010,USD,0.91
evt_9994fb7,impression,2026-06-05 19:43:56+05:30,2026-06-06T23:40:06Z,adv_1555,cmp_1555_3,preroll,ctv,GB,0.0105,USD,0.50
evt_6970c67,impression,2026-06-05 11:08:30+05:30,2026-06-06T13:48:55Z,adv_1618,cmp_1618_3,preroll,desktop,,0.0011,USD,0.79
evt_87d3bc70,impression,2026-06-05 11:35:10+05:30,2026-06-06T11:54:44Z,adv_1562,cmp_1562_3,interstitial,ctv,DE,0.0188,INR,0.63
evt_fd90fb6,impression,2026-06-05 01:35:36+05:30,2026-06-06T03:53:26Z,adv_1576,cmp_1576_3,banner_728x90,tablet,CA,0.0124,USD,0.94
evt_2c4b97e8,impression,2026-06-05 18:39:23+05:30,2026-06-06T05:06:53Z,adv_1604,cmp_1604_2,preroll,ctv,IN,0.0064,USD,0.56
evt_af48948a,impression,2026-06-05 20:55:07+05:30,2026-06-06T00:28:45Z,adv_1576,cmp_1576_2,interstitial,desktop,DE,0.0202,USD,0.62
evt_b3a76f3c,impression,2026-06-05 23:37:01+05:30,2026-06-06T13:12:27Z,adv_1590,cmp_1590_1,banner_728x90,desktop,AU,0.0095,USD,0.55
evt_571f4921,impression,2026-06-05 19:09:07+05:30,2026-06-06T15:19:29Z,adv_1583,cmp_1583_2,banner_300x250,desktop,,0.0104,USD,0.80
evt_3da8b645,click,2026-06-05 21:23:57+05:30,2026-06-06T17:28:33Z,adv_1604,cmp_1604_1,native_feed,ctv,GB,0.2140,USD,0.51
evt_4fdbbd35,click,2026-06-05 23:55:57+05:30,2026-06-06T23:16:55Z,adv_1548,cmp_1548_3,banner_728x90,ctv,,0.8717,USD,0.69
evt_c0d6fb0a,impression,2026-06-05 09:38:12+05:30,2026-06-06T09:39:29Z,adv_1576,cmp_1576_3,preroll,desktop,unknown,0.0092,USD,0.89
evt_34efb68c,impression,2026-06-05 12:50:17+05:30,2026-06-08T11:19:01Z,adv_1604,cmp_1604_3,native_feed,ctv,GB,0.0011,USD,0.66
evt_15766ddc,impression,2026-06-05 08:53:31+05:30,2026-06-06T15:24:41Z,adv_1611,cmp_1611_2,banner_300x250,tablet,unknown,0.0209,USD,0.87
evt_2078bdc4,impression,2026-06-05 15:42:43+05:30,2026-06-06T06:07:29Z,adv_1597,cmp_1597_1,banner_300x250,desktop,GB,0.0040,USD,0.43
evt_5274d740,impression,2026-06-05 04:21:11+05:30,2026-06-06T13:09:07Z,adv_1576,cmp_1576_3,interstitial,tablet,SG,0.0013,USD,0.56
evt_3d3d4e69,impression,2026-06-05 15:20:18+05:30,2026-06-06T10:50:33Z,adv_1555,cmp_1555_3,native_feed,desktop,US,0.0203,USD,0.76
evt_3c3d4cd6,impression,2026-06-05 00:36:14+05:30,2026-06-06T20:53:12Z,adv_1548,cmp_1548_1,preroll,mobile,IN,0.0138,USD,0.80
evt_3a3d49b0,impression,2026-06-05 17:23:44+05:30,2026-06-06T09:15:05Z,adv_1597,cmp_1597_1,native_feed,mobile,unknown,0.0120,USD,0.94
evt_cd472b75,impression,2026-06-05 23:01:01+05:30,2026-06-06T00:52:53Z,adv_1590,cmp_1590_1,banner_300x250,ctv,AU,0.0123,INR,0.78
evt_d253ff47,impression,2026-06-05 11:44:20+05:30,2026-06-06T07:15:57Z,adv_1590,cmp_1590_3,banner_728x90,tablet,US,0.0068,USD,0.42
evt_5b2310a3,impression,2026-06-05 01:53:56+05:30,2026-06-06T16:36:14Z,adv_1604,cmp_1604_2,interstitial,ctv,DE,0.0115,USD,0.46
evt_e42f2141,click,2026-06-05 09:39:43+05:30,2026-06-06T07:06:06Z,adv_1548,cmp_1548_1,native_feed,mobile,DE,0.2795,USD,0.59
evt_dc3be09c,impression,2026-06-05 08:07:48+05:30,2026-06-06T23:52:45Z,adv_1597,cmp_1597_3,preroll,ctv,US,0.0033,USD,0.86
evt_46b2d3a0,impression,2026-06-05 07:24:18+05:30,2026-06-06T17:49:40Z,adv_1597,cmp_1597_2,native_feed,ctv,GB,0.0184,USD,0.71
evt_43b09050,impression,2026-06-05 08:38:30+05:30,2026-06-06T05:27:17Z,adv_1562,cmp_1562_3,banner_728x90,desktop,DE,0.0038,INR,0.83
evt_58b76d24,impression,2026-06-05 11:01:23+05:30,2026-06-06T20:22:44Z,adv_1625,cmp_1625_1,preroll,mobile,IN,0.0023,USD,0.82
evt_50875bc,impression,2026-06-05 11:52:56+05:30,2026-06-06T17:20:55Z,adv_1604,cmp_1604_3,preroll,desktop,GB,0.0206,USD,0.41
evt_8efec19e,impression,2026-06-05 12:20:50+05:30,2026-06-06T11:13:15Z,adv_1583,cmp_1583_3,interstitial,ctv,DE,0.0084,USD,0.51
evt_84feb1e0,impression,2026-06-05 11:15:07+05:30,2026-06-06T17:57:56Z,adv_1562,cmp_1562_1,banner_728x90,ctv,DE,0.0144,USD,0.43
evt_9503483e,impression,2026-06-05 19:01:02+05:30,2026-06-06T19:03:06Z,adv_1583,cmp_1583_1,preroll,mobile,SG,0.0071,USD,0.55
evt_5063725,impression,2026-06-05 02:24:28+05:30,2026-06-06T21:06:16Z,adv_1555,cmp_1555_2,native_feed,ctv,US,0.0063,INR,0.46
evt_1af74f3d,conversion,2026-06-05 15:18:27+05:30,2026-06-06T01:37:16Z,adv_1583,cmp_1583_1,preroll,mobile,US,0.0000,USD,0.55
evt_7ddac6cb,impression,2026-06-05 22:38:56+05:30,2026-06-06T00:56:17Z,adv_1611,cmp_1611_2,native_feed,desktop,AU,0.0203,INR,0.84
evt_7dcdfad8,impression,2026-06-05 15:14:30+05:30,2026-06-06T05:03:45Z,adv_1625,cmp_1625_1,preroll,mobile,GB,0.0014,USD,0.40
evt_23bfcc1d,impression,2026-06-05 12:42:07+05:30,2026-06-06T18:05:13Z,adv_1548,cmp_1548_3,banner_300x250,tablet,unknown,0.0186,USD,0.54
evt_14bb3752,impression,2026-06-05 08:30:16+05:30,2026-06-06T09:22:44Z,adv_1625,cmp_1625_3,banner_300x250,desktop,GB,0.0144,USD,0.68
evt_1fbd873a,click,2026-06-05 05:50:35+05:30,2026-06-06T14:47:16Z,adv_1555,cmp_1555_2,native_feed,desktop,IN,0.7902,USD,0.69
evt_a7b60e8d,impression,2026-06-05 21:56:54+05:30,2026-06-06T19:53:19Z,adv_1611,cmp_1611_1,preroll,desktop,GB,0.0201,USD,0.82
evt_98b3b859,impression,2026-06-05 02:41:57+05:30,2026-06-06T06:24:50Z,adv_1562,cmp_1562_1,banner_300x250,desktop,GB,0.0179,USD,0.41
evt_3d037d94,impression,2026-06-05 14:15:56+05:30,2026-06-06T14:41:59Z,adv_1611,cmp_1611_1,banner_300x250,tablet,unknown,0.0151,USD,0.79
evt_ba78dd10,impression,2026-06-05 02:55:03+05:30,2026-06-06T20:15:20Z,adv_1625,cmp_1625_1,banner_728x90,ctv,US,0.0140,INR,0.69
evt_5ed4e20b,impression,2026-06-05 04:54:49+05:30,2026-06-06T09:00:45Z,adv_1625,cmp_1625_2,interstitial,desktop,,0.0089,USD,0.86
evt_decf9b5d,impression,2026-06-05 02:58:00+05:30,2026-06-06T04:09:29Z,adv_1590,cmp_1590_3,preroll,desktop,SG,0.0140,USD,0.60
evt_cecb04ff,impression,2026-06-05 22:45:32+05:30,2026-06-06T02:54:07Z,adv_1562,cmp_1562_1,banner_300x250,desktop,AU,0.0054,USD,0.67
evt_651b5dcf,impression,2026-06-05 21:50:03+05:30,2026-06-06T23:27:04Z,adv_1562,cmp_1562_2,native_feed,desktop,unknown,0.0131,USD,0.88
evt_4775aeb,click,2026-06-05 19:21:25+05:30,2026-06-06T10:53:04Z,adv_1555,cmp_1555_2,preroll,mobile,CA,0.5341,INR,0.61
evt_817edb77,conversion,2026-06-05 07:51:31+05:30,2026-06-06T05:10:27Z,adv_1576,cmp_1576_2,banner_300x250,desktop,SG,0.0000,USD,0.74
evt_581e9da,impression,2026-06-05 23:00:35+05:30,2026-06-06T23:15:11Z,adv_1569,cmp_1569_3,banner_728x90,desktop,SG,0.0141,USD,0.75
evt_8d22e5b2,impression,2026-06-05 08:39:05+05:30,2026-06-06T12:48:25Z,adv_1583,cmp_1583_1,preroll,desktop,,0.0174,USD,0.80
evt_85209a83,impression,2026-06-05 13:57:40+05:30,2026-06-06T17:45:21Z,adv_1548,cmp_1548_1,interstitial,ctv,,0.0101,USD,0.88
evt_9e53ac78,impression,2026-06-05 23:48:09+05:30,2026-06-06T03:10:07Z,adv_1618,cmp_1618_2,interstitial,desktop,US,0.0161,USD,0.63
evt_275b3fe8,impression,2026-06-05 23:40:18+05:30,2026-06-06T05:09:32Z,adv_1548,cmp_1548_3,interstitial,tablet,DE,0.0211,USD,0.42
evt_9b55e656,impression,2026-06-05 04:06:07+05:30,2026-06-06T20:11:43Z,adv_1604,cmp_1604_2,preroll,ctv,,0.0056,USD,0.59
evt_2c3f714a,impression,2026-06-05 08:21:31+05:30,2026-06-06T04:31:53Z,adv_1590,cmp_1590_1,interstitial,ctv,DE,0.0198,USD,0.74
evt_a9a804d3,impression,2026-06-05 17:21:27+05:30,2026-06-06T23:21:29Z,adv_1569,cmp_1569_1,interstitial,mobile,SG,0.0115,USD,0.88
evt_87f33e1c,impression,2026-06-05 09:30:32+05:30,2026-06-06T17:40:15Z,adv_1604,cmp_1604_3,banner_728x90,tablet,SG,0.0217,USD,0.75
evt_2f02e26,impression,2026-06-05 08:14:05+05:30,2026-06-06T15:54:38Z,adv_1562,cmp_1562_2,banner_300x250,ctv,,0.0035,USD,0.54
evt_7fe1e863,click,2026-06-05 13:45:08+05:30,2026-06-08T15:18:30Z,adv_1562,cmp_1562_1,preroll,tablet,AU,0.7500,USD,0.65
evt_87e1f4fb,impression,2026-06-05 04:10:29+05:30,2026-06-06T19:47:32Z,adv_1625,cmp_1625_2,banner_300x250,ctv,CA,0.0057,USD,0.88
evt_c7cdc2,click,2026-06-05 04:02:50+05:30,2026-06-06T22:28:02Z,adv_1569,cmp_1569_1,native_feed,tablet,DE,0.5491,USD,0.52
evt_f1c9f4bc,impression,2026-06-05 16:12:06+05:30,2026-06-06T11:39:54Z,adv_1569,cmp_1569_3,banner_728x90,ctv,GB,0.0021,USD,0.50
evt_82c4c8d1,impression,2026-06-05 06:25:52+05:30,2026-06-06T20:02:56Z,adv_1618,cmp_1618_3,banner_728x90,tablet,AU,0.0019,USD,0.50
evt_86d3d9a7,impression,2026-06-05 09:03:55+05:30,2026-06-06T09:09:29Z,adv_1604,cmp_1604_3,native_feed,tablet,US,0.0218,USD,0.77
evt_6a5cd447,impression,2026-06-05 01:13:15+05:30,2026-06-06T08:20:30Z,adv_1611,cmp_1611_1,preroll,desktop,GB,0.0005,USD,0.55
evt_f44892cd,impression,2026-06-05 05:12:43+05:30,2026-06-06T18:54:51Z,adv_1569,cmp_1569_1,banner_728x90,desktop,GB,0.0009,USD,0.83
evt_e2173326,impression,2026-06-05 06:29:05+05:30,2026-06-06T10:03:41Z,adv_1604,cmp_1604_3,native_feed,desktop,SG,0.0169,USD,0.70
evt_751c97bd,impression,2026-06-05 16:49:51+05:30,2026-06-06T07:19:58Z,adv_1611,cmp_1611_3,interstitial,ctv,DE,0.0148,USD,0.61
evt_68fe6fc5,impression,2026-06-05 14:18:55+05:30,2026-06-06T02:34:15Z,adv_1590,cmp_1590_2,interstitial,ctv,AU,0.0162,USD,0.87
evt_63ae9e0a,impression,2026-06-05 00:20:18+05:30,2026-06-07T11:23:39Z,adv_1569,cmp_1569_1,native_feed,ctv,AU,0.0218,USD,0.73
evt_402ac1b2,impression,2026-06-05 04:46:10+05:30,2026-06-06T04:21:02Z,adv_1611,cmp_1611_1,interstitial,tablet,IN,0.0057,USD,0.83
evt_412ac345,impression,2026-06-05 15:41:07+05:30,2026-06-06T09:23:42Z,adv_1590,cmp_1590_3,native_feed,mobile,GB,0.0057,USD,0.47
evt_29d0a506,impression,2026-06-05 02:26:01+05:30,2026-06-07T20:30:40Z,adv_1597,cmp_1597_2,native_feed,tablet,unknown,0.0053,USD,0.59
evt_bdd849c7,impression,2026-06-05 01:57:16+05:30,2026-06-06T01:05:25Z,adv_1548,cmp_1548_1,native_feed,desktop,,0.0182,USD,0.41
evt_bfc99bde,impression,2026-06-05 22:16:57+05:30,2026-06-06T15:11:01Z,adv_1569,cmp_1569_3,banner_728x90,ctv,,0.0026,USD,0.97
evt_c2ba960d,click,2026-06-05 17:52:27+05:30,2026-06-06T23:26:33Z,adv_1590,cmp_1590_1,banner_728x90,ctv,SG,0.5195,USD,0.53
evt_2d4d5f8e,impression,2026-06-05 13:17:33+05:30,2026-06-06T13:00:02Z,adv_1618,cmp_1618_2,interstitial,desktop,,0.0054,USD,0.43
evt_fe54c4d8,impression,2026-06-05 20:43:13+05:30,2026-06-08T21:42:55Z,adv_1618,cmp_1618_3,interstitial,desktop,SG,0.0039,INR,0.59
evt_1252a5bd,impression,2026-06-05 21:55:32+05:30,2026-06-06T16:58:40Z,adv_1569,cmp_1569_1,interstitial,mobile,GB,0.0096,USD,0.52
evt_8d5ea051,impression,2026-06-05 15:07:37+05:30,2026-06-06T02:11:40Z,adv_1597,cmp_1597_2,native_feed,ctv,AU,0.0094,USD,0.41
evt_5771a30f,impression,2026-06-05 10:29:16+05:30,2026-06-06T02:20:34Z,adv_1562,cmp_1562_2,native_feed,ctv,US,0.0182,USD,0.61
evt_5673e013,impression,2026-06-05 17:27:05+05:30,2026-06-06T10:22:32Z,adv_968,cmp_968_x,interstitial,mobile,IN,0.0099,USD,0.71
evt_527e6723,impression,2026-06-05 22:08:26+05:30,2026-06-06T04:30:00Z,adv_1562,cmp_1562_3,banner_728x90,tablet,US,0.0121,USD,0.92
evt_fdef34ad,click,2026-06-05 23:12:35+05:30,2026-06-06T23:57:03Z,adv_1569,cmp_1569_3,preroll,mobile,SG,0.3965,INR,0.62
evt_69e78fec,impression,2026-06-05 07:52:04+05:30,2026-06-06T18:07:11Z,adv_1625,cmp_1625_3,native_feed,ctv,IN,0.0099,USD,0.49
evt_6ae7917f,conversion,2026-06-05 16:33:15+05:30,2026-06-08T08:36:37Z,adv_1611,cmp_1611_1,banner_728x90,ctv,IN,0.0000,USD,0.51
evt_68e54fc2,click,2026-06-05 01:46:10+05:30,2026-06-06T07:05:15Z,adv_1604,cmp_1604_3,native_feed,desktop,SG,0.1157,USD,0.41
evt_eaddcda3,impression,2026-06-05 00:54:42+05:30,2026-06-06T14:29:08Z,adv_1611,cmp_1611_2,interstitial,mobile,US,0.0014,USD,0.46
evt_33a03b72,impression,2026-06-05 01:54:39+05:30,2026-06-06T06:17:57Z,adv_1590,cmp_1590_3,banner_300x250,mobile,SG,0.0114,USD,0.67
evt_2da03200,impression,2026-06-05 05:02:16+05:30,2026-06-06T21:47:47Z,adv_1583,cmp_1583_2,banner_300x250,mobile,SG,0.0156,USD,0.79
evt_bd968754,impression,2026-06-05 16:26:38+05:30,2026-06-06T03:54:06Z,adv_1548,cmp_1548_1,banner_728x90,desktop,AU,0.0045,USD,0.97
evt_d60b47d1,impression,2026-06-05 23:20:28+05:30,2026-06-06T08:55:06Z,adv_1569,cmp_1569_1,banner_300x250,desktop,AU,0.0038,USD,0.57
evt_49016f7e,click,2026-06-05 22:03:12+05:30,2026-06-06T00:55:59Z,adv_1604,cmp_1604_3,interstitial,desktop,CA,0.6596,USD,0.72
evt_d004829a,impression,2026-06-05 11:06:11+05:30,2026-06-06T20:09:25Z,adv_1618,cmp_1618_1,banner_300x250,ctv,GB,0.0225,INR,0.89
evt_461d4142,impression,2026-06-05 18:55:37+05:30,2026-06-06T11:50:48Z,adv_1590,cmp_1590_1,banner_300x250,tablet,IN,0.0066,USD,0.56
evt_1309cce4,impression,2026-06-05 19:49:29+05:30,2026-06-06T11:49:26Z,adv_1625,cmp_1625_1,banner_728x90,tablet,GB,0.0161,USD,0.79
evt_960f184b,impression,2026-06-05 22:39:08+05:30,2026-06-06T10:42:13Z,adv_1618,cmp_1618_3,native_feed,tablet,GB,0.0088,USD,0.64
evt_98024f7e,impression,2026-06-05 00:20:48+05:30,2026-06-06T04:29:23Z,adv_1583,cmp_1583_2,preroll,desktop,DE,0.0146,USD,0.55
evt_a83314b1,impression,2026-06-05 09:23:53+05:30,2026-06-06T21:00:47Z,adv_1548,cmp_1548_1,preroll,desktop,GB,0.0134,USD,0.68
evt_96676eb8,impression,2026-06-05 05:29:10+05:30,2026-06-07T00:10:07Z,adv_1569,cmp_1569_1,native_feed,ctv,AU,0.0054,INR,0.99
evt_9476761c,impression,2026-06-05 17:39:07+05:30,2026-06-06T22:53:52Z,adv_1611,cmp_1611_3,preroll,desktop,AU,0.0167,USD,0.47
evt_138276fc,impression,2026-06-05 08:39:20+05:30,2026-06-06T17:43:08Z,adv_1590,cmp_1590_2,banner_300x250,tablet,CA,0.0159,INR,0.43
evt_24805328,impression,2026-06-05 17:11:58+05:30,2026-06-06T02:05:57Z,adv_1618,cmp_1618_2,banner_300x250,tablet,GB,0.0026,INR,0.43
evt_5ffc6cdf,impression,2026-06-05 22:20:16+05:30,2026-06-06T01:25:14Z,adv_1555,cmp_1555_2,interstitial,desktop,CA,0.0208,USD,0.66
evt_f1040ce7,impression,2026-06-05 04:23:07+05:30,2026-06-08T23:28:32Z,adv_1618,cmp_1618_3,banner_728x90,ctv,US,0.0131,USD,0.95
evt_5e96db21,click,2026-06-05 07:42:07+05:30,2026-06-06T20:15:00Z,adv_1590,cmp_1590_2,native_feed,tablet,GB,0.6115,INR,0.94
evt_c98cf636,impression,2026-06-05 07:50:08+05:30,2026-06-06T19:23:04Z,adv_1597,cmp_1597_1,banner_728x90,mobile,AU,0.0113,USD,0.56
evt_12ea2ee8,impression,2026-06-05 03:30:02+05:30,2026-06-06T01:35:34Z,adv_1618,cmp_1618_2,preroll,mobile,US,0.0108,USD,0.88
evt_10d8e2a1,impression,2026-06-05 04:39:05+05:30,2026-06-06T07:54:58Z,adv_1555,cmp_1555_1,interstitial,mobile,AU,0.0098,USD,0.88
evt_19dd6dfa,impression,2026-06-05 10:59:40+05:30,2026-06-06T09:07:55Z,adv_1611,cmp_1611_1,banner_728x90,tablet,AU,0.0227,USD,0.77
evt_76749e9f,impression,2026-06-05 07:24:44+05:30,2026-06-06T04:27:52Z,adv_1597,cmp_1597_1,native_feed,ctv,DE,0.0001,USD,0.60
evt_ff68aa57,impression,2026-06-05 20:26:17+05:30,2026-06-06T06:13:48Z,adv_1597,cmp_1597_1,interstitial,tablet,CA,0.0051,USD,0.77
evt_f26895e0,impression,2026-06-05 10:48:58+05:30,2026-06-06T05:24:06Z,adv_1611,cmp_1611_1,banner_300x250,mobile,DE,0.0051,USD,0.40
evt_77635711,impression,2026-06-05 13:12:22+05:30,2026-06-06T09:07:54Z,adv_1625,cmp_1625_1,banner_728x90,desktop,CA,0.0183,USD,0.41
evt_b0a97a72,impression,2026-06-05 11:55:57+05:30,2026-06-06T13:47:12Z,adv_1583,cmp_1583_1,banner_300x250,mobile,GB,0.0161,USD,0.58
evt_2a4da4b1,impression,2026-06-05 10:16:55+05:30,2026-06-06T16:16:47Z,adv_1618,cmp_1618_1,preroll,ctv,,0.0203,USD,0.51
evt_a3575d88,impression,2026-06-05 18:45:33+05:30,2026-06-06T11:34:30Z,adv_1611,cmp_1611_3,banner_728x90,ctv,unknown,0.0031,USD,0.92
evt_9a36fbb2,impression,2026-06-05 16:10:26+05:30,2026-06-06T23:25:07Z,adv_1562,cmp_1562_2,interstitial,desktop,US,0.0025,USD,0.67
evt_dc5bd0ce,impression,2026-06-05 18:24:24+05:30,2026-06-06T16:33:12Z,adv_1548,cmp_1548_2,interstitial,desktop,GB,0.0129,USD,0.85
evt_bada3633,impression,2026-06-05 09:25:56+05:30,2026-06-06T05:50:26Z,adv_1555,cmp_1555_1,banner_300x250,desktop,GB,0.0080,USD,0.88
evt_d0d40adb,impression,2026-06-05 02:31:49+05:30,2026-06-06T08:06:46Z,adv_1618,cmp_1618_2,native_feed,ctv,,0.0141,USD,0.70
evt_c572e68d,impression,2026-06-05 17:40:21+05:30,2026-06-06T23:47:44Z,adv_1597,cmp_1597_3,preroll,mobile,CA,0.0167,USD,0.76
evt_c402d476,impression,2026-06-05 11:23:47+05:30,2026-06-06T07:06:32Z,adv_1576,cmp_1576_3,interstitial,ctv,US,0.0134,USD,0.85
evt_6b21ab3d,impression,2026-06-05 02:37:14+05:30,2026-06-06T21:48:12Z,adv_1562,cmp_1562_1,banner_728x90,mobile,unknown,0.0079,INR,0.49
evt_f78c94fa,impression,2026-06-05 23:46:18+05:30,2026-06-06T02:31:08Z,adv_1548,cmp_1548_3,interstitial,desktop,SG,0.0176,INR,0.48
evt_66963e13,impression,2026-06-05 11:26:29+05:30,2026-06-06T22:28:51Z,adv_1562,cmp_1562_1,preroll,desktop,,0.0070,USD,0.77
evt_6c9408ee,impression,2026-06-05 17:51:17+05:30,2026-06-06T10:25:59Z,adv_1625,cmp_1625_1,native_feed,tablet,SG,0.0221,USD,0.78
evt_bff1094,impression,2026-06-05 00:50:25+05:30,2026-06-06T21:19:55Z,adv_1576,cmp_1576_1,native_feed,tablet,GB,0.0097,USD,0.46
evt_8ff0bdb,impression,2026-06-05 13:02:51+05:30,2026-06-06T17:39:14Z,adv_1569,cmp_1569_3,preroll,desktop,IN,0.0019,USD,0.88
evt_7f068162,impression,2026-06-05 13:03:15+05:30,2026-06-06T09:50:05Z,adv_1625,cmp_1625_1,banner_728x90,tablet,AU,0.0009,USD,0.56
evt_8808ce24,impression,2026-06-05 00:58:30+05:30,2026-06-06T20:01:48Z,adv_1569,cmp_1569_1,banner_300x250,desktop,CA,0.0159,USD,0.68
evt_70bd4a8,impression,2026-06-05 00:31:38+05:30,2026-06-06T04:53:40Z,adv_1569,cmp_1569_2,native_feed,mobile,CA,0.0171,USD,0.67
evt_7539f38c,impression,2026-06-05 15:27:57+05:30,2026-06-06T06:17:09Z,adv_1555,cmp_1555_1,native_feed,mobile,GB,0.0116,INR,0.72
evt_88b6faef,impression,2026-06-05 10:34:21+05:30,2026-06-06T18:11:38Z,adv_1604,cmp_1604_2,interstitial,ctv,SG,0.0174,INR,0.92
evt_15b1c8b8,conversion,2026-06-05 04:08:17+05:30,2026-06-06T07:02:26Z,adv_1583,cmp_1583_3,interstitial,mobile,IN,0.0000,USD,0.63
evt_bc3021b,click,2026-06-05 23:41:47+05:30,2026-06-06T13:32:00Z,adv_1611,cmp_1611_3,banner_728x90,tablet,US,0.3540,USD,0.59
evt_2a27b8bb,impression,2026-06-05 13:49:36+05:30,2026-06-06T03:33:32Z,adv_1555,cmp_1555_2,preroll,ctv,AU,0.0084,USD,0.68
evt_991dda1c,impression,2026-06-05 18:53:23+05:30,2026-06-06T19:17:00Z,adv_1611,cmp_1611_1,interstitial,mobile,SG,0.0187,USD,0.88
evt_2718a978,impression,2026-06-05 04:35:58+05:30,2026-06-06T01:43:23Z,adv_1618,cmp_1618_2,banner_728x90,tablet,,0.0120,INR,0.55
evt_b592a0e5,impression,2026-06-05 09:14:47+05:30,2026-06-06T06:33:54Z,adv_1604,cmp_1604_1,banner_300x250,mobile,IN,0.0163,USD,0.72
evt_b2929c2c,impression,2026-06-05 02:40:16+05:30,2026-06-06T06:14:07Z,adv_1604,cmp_1604_2,preroll,mobile,,0.0081,USD,0.72
evt_448b333d,impression,2026-06-05 21:34:04+05:30,2026-06-06T17:34:53Z,adv_1562,cmp_1562_3,interstitial,tablet,GB,0.0139,USD,0.76
evt_418b2e84,impression,2026-06-05 02:07:42+05:30,2026-06-06T20:00:40Z,adv_1604,cmp_1604_2,banner_300x250,tablet,AU,0.0004,USD,0.74
evt_298d4753,impression,2026-06-05 13:48:16+05:30,2026-06-06T10:43:11Z,adv_1555,cmp_1555_2,native_feed,tablet,AU,0.0027,USD,0.87
evt_288cec45,impression,2026-06-05 11:11:16+05:30,2026-06-06T06:26:12Z,adv_1611,cmp_1611_1,banner_300x250,tablet,unknown,0.0113,USD,0.89
evt_a9923486,impression,2026-06-05 19:23:26+05:30,2026-06-06T23:45:23Z,adv_1604,cmp_1604_2,banner_728x90,mobile,SG,0.0036,INR,0.58
