event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_79049101,click,2026-06-03T06:48:47Z,2026-06-03T19:49:27Z,adv_1618,cmp_1618_2,banner_728x90,tablet,AU,0.2883,USD
evt_76048c48,impression,2026-06-03T01:27:54Z,2026-06-03T08:06:06Z,adv_1604,cmp_1604_3,banner_300x250,tablet,,0.0050,USD
evt_77048ddb,conversion,2026-06-03T11:16:13Z,2026-06-03T03:35:25Z,adv_1625,cmp_1625_3,native_feed,desktop,CA,0.0000,USD
evt_74048922,impression,2026-06-03T14:10:25Z,2026-06-03T09:25:23Z,adv_1604,cmp_1604_3,interstitial,mobile,IN,0.0019,USD
evt_75048ab5,impression,2026-06-03T18:37:46Z,2026-06-03T15:37:03Z,adv_1548,cmp_1548_1,banner_300x250,mobile,,0.0005,USD
evt_76024db1,impression,2026-06-03T17:59:50Z,2026-06-03T19:00:42Z,adv_1604,cmp_1604_1,interstitial,ctv,AU,0.0037,INR
evt_75024c1e,impression,2026-06-03T05:38:40Z,2026-06-03T01:37:04Z,adv_1548,cmp_1548_1,banner_728x90,mobile,unknown,0.0113,USD
evt_74024a8b,impression,2026-06-03T06:42:08Z,2026-06-03T11:51:02Z,adv_1562,cmp_1562_1,banner_300x250,desktop,GB,0.0102,USD
evt_730248f8,click,2026-06-03T16:13:18Z,2026-06-03T01:43:19Z,adv_1583,cmp_1583_1,banner_728x90,mobile,unknown,0.8941,INR
evt_7a0253fd,impression,2026-06-03T10:27:04Z,2026-06-03T11:30:06Z,adv_1576,cmp_1576_3,banner_728x90,mobile,unknown,0.0163,USD
evt_7902526a,impression,2026-06-03T04:26:19Z,2026-06-03T13:43:08Z,adv_1569,cmp_1569_2,banner_728x90,desktop,IN,0.0065,USD
evt_780250d7,impression,2026-06-03T18:11:53Z,2026-06-03T22:46:40Z,adv_1576,cmp_1576_3,preroll,desktop,GB,0.0105,USD
evt_77024f44,click,2026-06-03T12:36:29Z,2026-06-03T01:11:59Z,adv_1583,cmp_1583_1,banner_300x250,desktop,AU,0.1126,USD
evt_6e024119,impression,2026-06-03T05:41:37Z,2026-06-03T12:07:32Z,adv_1548,cmp_1548_2,banner_728x90,ctv,US,0.0086,USD
evt_6d023f86,impression,2026-06-03T20:50:05Z,2026-06-03T17:26:23Z,adv_1625,cmp_1625_2,interstitial,mobile,unknown,0.0137,USD
evt_700005a8,impression,2026-06-03T05:21:17Z,2026-06-03T15:38:55Z,adv_1611,cmp_1611_1,banner_728x90,tablet,SG,0.0101,USD
evt_7100073b,impression,2026-06-03T13:28:14Z,2026-06-03T11:38:58Z,adv_1583,cmp_1583_2,banner_728x90,desktop,SG,0.0007,USD
evt_720008ce,click,2026-06-03T12:37:12Z,2026-06-03T10:32:54Z,adv_1569,cmp_1569_3,interstitial,ctv,IN,0.1488,USD
evt_73000a61,impression,2026-06-03T11:37:10Z,2026-06-03T18:29:01Z,adv_1625,cmp_1625_1,interstitial,mobile,AU,0.0195,USD
evt_74000bf4,impression,2026-06-03T07:08:03Z,2026-06-03T08:27:52Z,adv_1576,cmp_1576_2,banner_728x90,mobile,SG,0.0028,USD
evt_75000d87,impression,2026-06-03T14:03:18Z,2026-06-03T14:29:00Z,adv_1548,cmp_1548_2,native_feed,mobile,US,0.0136,USD
evt_76000f1a,impression,2026-06-03T13:56:36Z,2026-06-03T13:09:57Z,adv_1618,cmp_1618_2,banner_300x250,tablet,AU,0.0066,INR
evt_770010ad,impression,2026-06-03T08:11:00Z,2026-06-03T14:48:57Z,adv_1583,cmp_1583_3,banner_300x250,desktop,GB,0.0127,USD
evt_67fff910,conversion,2026-06-03T16:20:53Z,2026-06-03T07:36:40Z,adv_1548,cmp_1548_3,preroll,mobile,AU,0.0000,USD
evt_68fffaa3,impression,2026-06-03T13:01:10Z,2026-06-03T08:28:18Z,adv_1590,cmp_1590_1,banner_728x90,ctv,unknown,0.0059,USD
evt_e9fcf41f,impression,2026-06-03T06:25:59Z,2026-06-03T04:26:54Z,adv_1576,cmp_1576_1,banner_300x250,tablet,DE,0.0099,USD
evt_e8fcf28c,impression,2026-06-03T00:37:33Z,2026-06-03T10:05:05Z,adv_1562,cmp_1562_2,preroll,mobile,SG,0.0146,INR
evt_ebfcf745,impression,2026-06-03T11:59:06Z,2026-06-03T11:53:55Z,adv_1611,cmp_1611_2,banner_300x250,ctv,,0.0106,USD
evt_eafcf5b2,impression,2026-06-03T12:23:27Z,2026-06-03T10:01:21Z,adv_1604,cmp_1604_3,banner_728x90,tablet,unknown,0.0173,USD
evt_e5fcedd3,conversion,2026-06-03T05:49:48Z,2026-06-03T22:33:03Z,adv_1597,cmp_1597_1,banner_728x90,mobile,US,0.0000,INR
evt_e4fcec40,impression,2026-06-03T10:26:12Z,2026-06-03T16:29:47Z,adv_1583,cmp_1583_2,native_feed,ctv,,0.0116,INR
evt_e7fcf0f9,impression,2026-06-03T03:48:36Z,2026-06-03T08:04:26Z,adv_1604,cmp_1604_1,interstitial,ctv,GB,0.0111,USD
evt_e6fcef66,impression,2026-06-03T14:00:18Z,2026-06-03T02:05:39Z,adv_1555,cmp_1555_2,banner_300x250,tablet,unknown,0.0096,USD
evt_f1fd00b7,impression,2026-06-03T02:24:10Z,2026-06-03T13:02:30Z,adv_1611,cmp_1611_2,native_feed,desktop,,0.0097,USD
evt_f0fcff24,conversion,2026-06-03T03:37:37Z,2026-06-03T01:04:02Z,adv_1618,cmp_1618_2,native_feed,mobile,GB,0.0000,USD
evt_e3faac16,impression,2026-06-03T21:56:41Z,2026-06-03T10:07:37Z,adv_1590,cmp_1590_3,preroll,ctv,unknown,0.0058,USD
evt_e4faada9,impression,2026-06-03T17:57:07Z,2026-06-03T17:12:17Z,adv_1590,cmp_1590_1,banner_728x90,mobile,GB,0.0165,USD
evt_e1faa8f0,impression,2026-06-03T15:20:21Z,2026-06-03T13:38:49Z,adv_1583,cmp_1583_3,banner_300x250,ctv,GB,0.0133,USD
evt_e2faaa83,impression,2026-06-03T14:18:21Z,2026-06-03T22:04:01Z,adv_1604,cmp_1604_3,native_feed,desktop,IN,0.0016,INR
evt_e7fab262,impression,2026-06-03T13:52:34Z,2026-06-03T12:39:25Z,adv_1604,cmp_1604_1,banner_300x250,desktop,GB,0.0149,INR
evt_e8fab3f5,impression,2026-06-03T02:34:36Z,2026-06-03T22:52:05Z,adv_1597,cmp_1597_1,banner_300x250,ctv,CA,0.0108,USD
evt_e5faaf3c,click,2026-06-03T21:17:03Z,2026-06-03T21:24:52Z,adv_968,cmp_968_x,banner_728x90,desktop,CA,0.7829,USD
evt_e6fab0cf,click,2026-06-03T01:39:49Z,2026-06-03T02:27:40Z,adv_1548,cmp_1548_3,interstitial,tablet,unknown,0.2431,USD
evt_ebfab8ae,impression,2026-06-03T05:02:33Z,2026-06-03T16:07:03Z,adv_1604,cmp_1604_3,banner_728x90,desktop,US,0.0153,USD
evt_ecfaba41,impression,2026-06-03T02:35:53Z,2026-06-03T01:06:54Z,adv_1576,cmp_1576_3,preroll,tablet,US,0.0158,USD
evt_153146de,conversion,2026-06-03T15:35:44Z,2026-06-03T08:20:12Z,adv_1555,cmp_1555_2,banner_300x250,tablet,IN,0.0000,INR
evt_16314871,impression,2026-06-03T23:06:16Z,2026-06-03T03:14:00Z,adv_1611,cmp_1611_1,banner_300x250,ctv,DE,0.0068,USD
evt_133143b8,impression,2026-06-03T10:22:31Z,2026-06-03T04:25:26Z,adv_1562,cmp_1562_1,banner_728x90,tablet,SG,0.0080,USD
evt_1431454b,impression,2026-06-03T07:58:24Z,2026-06-03T20:35:51Z,adv_1569,cmp_1569_2,native_feed,ctv,SG,0.0140,USD
evt_19314d2a,impression,2026-06-03T03:32:09Z,2026-06-03T04:51:15Z,adv_1583,cmp_1583_2,native_feed,mobile,CA,0.0104,USD
evt_1a314ebd,impression,2026-06-03T06:21:26Z,2026-06-03T10:41:15Z,adv_1618,cmp_1618_3,native_feed,mobile,GB,0.0194,USD
evt_17314a04,click,2026-06-03T12:15:33Z,2026-06-03T10:00:53Z,adv_1590,cmp_1590_2,interstitial,tablet,unknown,0.7079,USD
evt_18314b97,impression,2026-06-03T19:51:21Z,2026-06-03T05:52:39Z,adv_1618,cmp_1618_1,native_feed,tablet,IN,0.0124,USD
evt_d313a46,click,2026-06-03T21:09:14Z,2026-06-03T14:22:12Z,adv_1611,cmp_1611_2,banner_728x90,desktop,unknown,0.5180,USD
evt_e313bd9,impression,2026-06-03T06:12:42Z,2026-06-03T23:58:38Z,adv_1555,cmp_1555_1,banner_728x90,tablet,CA,0.0164,USD
evt_1b338ee7,impression,2026-06-03T15:55:59Z,2026-06-03T00:44:42Z,adv_1604,cmp_1604_3,native_feed,desktop,CA,0.0091,USD
evt_1b338ee7,impression,2026-06-03T15:55:59Z,2026-06-03T00:44:42Z,adv_1604,cmp_1604_3,native_feed,desktop,CA,0.0091,USD
evt_1a338d54,click,2026-06-03T03:29:49Z,2026-06-03T05:00:14Z,adv_1583,cmp_1583_1,preroll,desktop,unknown,0.3922,USD
evt_1d33920d,impression,2026-06-03T01:50:45Z,2026-06-04T15:27:50Z,adv_1611,cmp_1611_2,interstitial,desktop,US,0.0064,USD
evt_1c33907a,impression,2026-06-03T17:54:47Z,2026-06-03T21:53:06Z,adv_1555,cmp_1555_3,native_feed,mobile,CA,0.0140,USD
evt_1733889b,impression,2026-06-03T17:24:54Z,2026-06-03T03:49:38Z,adv_1611,cmp_1611_3,preroll,ctv,DE,0.0158,USD
evt_16338708,impression,2026-06-03T19:54:48Z,2026-06-03T17:12:23Z,adv_1583,cmp_1583_2,interstitial,desktop,SG,0.0039,USD
evt_19338bc1,impression,2026-06-03T23:37:59Z,2026-06-03T19:47:32Z,adv_1611,cmp_1611_2,banner_728x90,mobile,CA,0.0161,INR
evt_18338a2e,impression,2026-06-03T00:35:04Z,2026-06-03T17:56:32Z,adv_1583,cmp_1583_3,preroll,ctv,unknown,0.0199,USD
evt_1333824f,impression,2026-06-03T00:20:08Z,2026-06-03T18:08:37Z,adv_1569,cmp_1569_1,interstitial,ctv,SG,0.0049,USD
evt_123380bc,impression,2026-06-03T11:42:08Z,2026-06-03T23:13:45Z,adv_1618,cmp_1618_2,banner_300x250,mobile,US,0.0152,USD
evt_892bed4c,impression,2026-06-03T17:58:57Z,2026-06-03T18:44:27Z,adv_1618,cmp_1618_2,preroll,tablet,IN,0.0198,USD
evt_8a2beedf,impression,2026-06-03T18:23:12Z,2026-06-03T04:14:51Z,adv_1611,cmp_1611_3,banner_300x250,tablet,CA,0.0064,USD
evt_8b2bf072,click,2026-06-03T21:47:58Z,2026-06-03T03:52:23Z,adv_1548,cmp_1548_3,native_feed,ctv,SG,0.0553,USD
evt_8c2bf205,impression,2026-06-03T15:52:33Z,2026-06-03T03:18:04Z,adv_1562,cmp_1562_1,interstitial,mobile,GB,0.0006,USD
evt_852be700,impression,2026-06-03T11:21:20Z,2026-06-03T19:22:56Z,adv_1569,cmp_1569_1,interstitial,ctv,AU,0.0037,USD
evt_862be893,impression,2026-06-03T22:44:09Z,2026-06-03T20:57:33Z,adv_1576,cmp_1576_3,interstitial,ctv,GB,0.0192,USD
evt_872bea26,impression,2026-06-03T03:30:12Z,2026-06-03T00:18:22Z,adv_1625,cmp_1625_2,banner_728x90,mobile,SG,0.0115,INR
evt_882bebb9,click,2026-06-03T03:13:08Z,2026-06-03T16:16:15Z,adv_1555,cmp_1555_1,banner_300x250,desktop,GB,0.0596,USD
evt_912bf9e4,impression,2026-06-03T08:04:55Z,2026-06-03T15:02:27Z,adv_1562,cmp_1562_1,banner_300x250,mobile,AU,0.0117,USD
evt_922bfb77,impression,2026-06-03T11:51:11Z,2026-06-03T15:23:53Z,adv_1569,cmp_1569_3,banner_300x250,mobile,unknown,0.0075,USD
evt_f2efed5,impression,2026-06-03T14:09:33Z,2026-06-03T22:43:34Z,adv_918,cmp_918_x,banner_728x90,ctv,US,0.0077,INR
evt_e2efd42,impression,2026-06-03T04:56:18Z,2026-06-03T14:06:24Z,adv_1562,cmp_1562_3,banner_300x250,desktop,CA,0.0090,USD
evt_d2efbaf,impression,2026-06-03T11:16:37Z,2026-06-03T07:39:05Z,adv_1548,cmp_1548_3,interstitial,mobile,IN,0.0043,USD
evt_c2efa1c,impression,2026-06-03T17:45:50Z,2026-06-03T17:27:52Z,adv_1548,cmp_1548_2,interstitial,mobile,CA,0.0041,USD
evt_b2ef889,impression,2026-06-03T02:44:50Z,2026-06-03T01:01:16Z,adv_1569,cmp_1569_2,interstitial,tablet,,0.0188,USD
evt_a2ef6f6,click,2026-06-03T04:00:49Z,2026-06-03T02:27:03Z,adv_1625,cmp_1625_2,banner_728x90,desktop,unknown,0.4526,USD
evt_92ef563,impression,2026-06-03T21:41:48Z,2026-06-03T16:06:27Z,adv_1611,cmp_1611_3,banner_300x250,tablet,AU,0.0164,USD
evt_82ef3d0,impression,2026-06-03T18:34:40Z,2026-06-03T19:25:29Z,adv_1555,cmp_1555_1,banner_728x90,desktop,US,0.0010,USD
evt_172f0b6d,impression,2026-06-03T22:48:40Z,2026-06-03T04:47:41Z,adv_1562,cmp_1562_3,interstitial,ctv,unknown,0.0039,USD
evt_162f09da,impression,2026-06-03T13:21:59Z,2026-06-03T13:28:29Z,adv_1562,cmp_1562_1,banner_728x90,tablet,DE,0.0075,USD
evt_9d278f9a,conversion,2026-06-03T10:29:41Z,2026-06-05T18:10:58Z,adv_1590,cmp_1590_3,interstitial,tablet,CA,0.0000,USD
evt_9e27912d,impression,2026-06-03T02:07:10Z,2026-06-03T00:38:39Z,adv_1604,cmp_1604_3,native_feed,tablet,AU,0.0160,USD
evt_9b278c74,impression,2026-06-03T04:30:06Z,2026-06-03T23:50:22Z,adv_1604,cmp_1604_3,banner_300x250,ctv,,0.0018,USD
evt_9c278e07,impression,2026-06-03T13:07:42Z,2026-06-03T22:12:15Z,adv_1611,cmp_1611_2,banner_728x90,mobile,AU,0.0063,USD
evt_9927894e,impression,2026-06-03T13:35:52Z,2026-06-03T22:29:30Z,adv_1625,cmp_1625_3,native_feed,tablet,CA,0.0042,USD
evt_9a278ae1,impression,2026-06-03T13:12:54Z,2026-06-03T18:38:49Z,adv_1583,cmp_1583_3,banner_728x90,ctv,DE,0.0044,USD
evt_97278628,impression,2026-06-03T01:42:04Z,2026-06-03T06:08:23Z,adv_1597,cmp_1597_2,banner_300x250,mobile,DE,0.0065,USD
evt_982787bb,click,2026-06-03T13:16:39Z,2026-06-03T06:48:22Z,adv_1562,cmp_1562_2,banner_300x250,mobile,GB,0.4204,INR
evt_95278302,impression,2026-06-03T19:22:44Z,2026-06-03T21:51:20Z,adv_1569,cmp_1569_2,interstitial,mobile,GB,0.0144,USD
evt_96278495,impression,2026-06-03T22:55:57Z,2026-06-03T12:16:15Z,adv_1555,cmp_1555_1,preroll,mobile,US,0.0112,USD
evt_8329a543,impression,2026-06-03T19:02:45Z,2026-06-03T19:25:27Z,adv_1604,cmp_1604_3,preroll,ctv,GB,0.0088,USD
evt_8229a3b0,impression,2026-06-03T08:30:16Z,2026-06-03T06:09:18Z,adv_1611,cmp_1611_3,banner_300x250,tablet,CA,0.0042,INR
evt_8529a869,click,2026-06-03T10:18:00Z,2026-06-03T18:25:56Z,adv_1569,cmp_1569_1,preroll,tablet,unknown,0.6092,USD
evt_8429a6d6,impression,2026-06-03T11:24:09Z,2026-06-03T16:43:16Z,adv_1597,cmp_1597_3,interstitial,desktop,CA,0.0097,USD
evt_8729ab8f,impression,2026-06-03T12:16:41Z,2026-06-03T17:05:42Z,adv_968,cmp_968_x,interstitial,mobile,DE,0.0183,USD
evt_8629a9fc,impression,2026-06-03T04:54:23Z,2026-06-03T02:41:47Z,adv_1583,cmp_1583_1,banner_300x250,ctv,CA,0.0104,USD
evt_8929aeb5,impression,2026-06-03T03:59:07Z,2026-06-03T19:26:26Z,adv_1548,cmp_1548_1,banner_728x90,mobile,unknown,0.0101,USD
evt_8829ad22,click,2026-06-03T02:13:21Z,2026-06-03T07:11:08Z,adv_1555,cmp_1555_1,native_feed,mobile,US,0.1555,USD
evt_8b29b1db,impression,2026-06-03T09:21:33Z,2026-06-03T09:33:28Z,adv_1548,cmp_1548_1,preroll,ctv,,0.0023,USD
evt_8a29b048,impression,2026-06-03T22:04:57Z,2026-06-03T03:57:33Z,adv_1625,cmp_1625_3,banner_728x90,desktop,AU,0.0170,USD
evt_11223608,impression,2026-06-03T05:53:37Z,2026-06-03T20:56:28Z,adv_1597,cmp_1597_3,preroll,desktop,SG,0.0157,USD
evt_1222379b,impression,2026-06-03T19:21:21Z,2026-06-03T20:58:10Z,adv_1562,cmp_1562_1,interstitial,ctv,DE,0.0068,USD
evt_1322392e,impression,2026-06-03T22:17:37Z,2026-06-03T22:23:59Z,adv_1548,cmp_1548_2,preroll,tablet,unknown,0.0180,USD
evt_14223ac1,impression,2026-06-03T06:19:09Z,2026-06-03T03:50:46Z,adv_1583,cmp_1583_1,native_feed,tablet,GB,0.0142,USD
evt_15223c54,impression,2026-06-03T12:28:28Z,2026-06-03T18:29:54Z,adv_1548,cmp_1548_1,interstitial,tablet,GB,0.0125,INR
evt_16223de7,impression,2026-06-03T19:29:42Z,2026-06-03T13:29:19Z,adv_1583,cmp_1583_3,native_feed,ctv,US,0.0167,USD
evt_17223f7a,click,2026-06-03T09:28:10Z,2026-06-03T07:31:00Z,adv_1604,cmp_1604_3,banner_300x250,ctv,,0.0441,USD
evt_1822410d,conversion,2026-06-03T17:13:36Z,2026-06-03T22:20:47Z,adv_1597,cmp_1597_1,banner_300x250,desktop,AU,0.0000,USD
evt_9222970,impression,2026-06-03T08:33:55Z,2026-06-03T00:55:59Z,adv_1583,cmp_1583_1,preroll,tablet,DE,0.0189,USD
evt_a222b03,impression,2026-06-03T01:25:33Z,2026-06-03T02:33:17Z,adv_1625,cmp_1625_2,native_feed,ctv,SG,0.0032,USD
evt_17247e11,impression,2026-06-03T22:20:13Z,2026-06-03T23:10:11Z,adv_1562,cmp_1562_2,banner_728x90,mobile,AU,0.0075,USD
evt_16247c7e,impression,2026-06-03T01:43:44Z,2026-06-03T05:26:56Z,adv_1625,cmp_1625_3,preroll,mobile,CA,0.0065,USD
evt_15247aeb,impression,2026-06-03T22:58:21Z,2026-06-03T02:34:35Z,adv_1583,cmp_1583_2,preroll,tablet,CA,0.0112,USD
evt_14247958,impression,2026-06-03T18:00:05Z,2026-06-03T05:14:41Z,adv_1597,cmp_1597_2,interstitial,mobile,,0.0070,USD
evt_1b24845d,impression,2026-06-03T07:12:53Z,2026-06-03T11:15:19Z,adv_1604,cmp_1604_2,banner_728x90,tablet,CA,0.0184,USD
evt_1a2482ca,impression,2026-06-03T02:04:38Z,2026-06-03T22:35:29Z,adv_1590,cmp_1590_3,native_feed,tablet,GB,0.0191,USD
evt_19248137,impression,2026-06-03T09:12:09Z,2026-06-05T12:36:26Z,adv_1583,cmp_1583_3,banner_728x90,desktop,GB,0.0052,INR
evt_18247fa4,impression,2026-06-03T02:10:48Z,2026-06-03T15:35:44Z,adv_1583,cmp_1583_3,interstitial,desktop,US,0.0124,INR
evt_f247179,impression,2026-06-03T00:22:19Z,2026-06-03T11:48:49Z,adv_1625,cmp_1625_2,banner_728x90,desktop,US,0.0188,USD
evt_e246fe6,impression,2026-06-03T00:14:28Z,2026-06-03T07:07:05Z,adv_1569,cmp_1569_3,native_feed,tablet,US,0.0134,USD
evt_51da5f6,impression,2026-06-03T14:52:29Z,2026-06-03T00:47:36Z,adv_1569,cmp_1569_1,banner_300x250,mobile,US,0.0109,USD
evt_61da789,click,2026-06-03T07:58:26Z,2026-06-03T22:50:10Z,adv_1562,cmp_1562_3,banner_728x90,ctv,SG,0.3515,INR
evt_31da2d0,impression,2026-06-03T09:15:10Z,2026-06-03T00:46:18Z,adv_1576,cmp_1576_2,banner_300x250,ctv,DE,0.0069,USD
evt_41da463,impression,2026-06-03T04:44:29Z,2026-06-03T09:10:17Z,adv_1562,cmp_1562_1,native_feed,desktop,unknown,0.0058,USD
evt_91dac42,impression,2026-06-03T08:44:01Z,2026-06-03T17:41:55Z,adv_1590,cmp_1590_1,banner_728x90,mobile,AU,0.0024,USD
evt_a1dadd5,impression,2026-06-03T16:21:23Z,2026-06-03T18:55:44Z,adv_1597,cmp_1597_3,banner_728x90,tablet,CA,0.0174,USD
evt_71da91c,impression,2026-06-03T21:02:55Z,2026-06-03T12:31:42Z,adv_1583,cmp_1583_3,preroll,desktop,US,0.0114,USD
evt_81daaaf,impression,2026-06-03T21:20:44Z,2026-06-03T01:47:59Z,adv_1590,cmp_1590_1,banner_300x250,desktop,US,0.0196,USD
evt_d1db28e,impression,2026-06-03T17:03:43Z,2026-06-03T10:50:26Z,adv_1590,cmp_1590_2,preroll,desktop,CA,0.0050,USD
evt_e1db421,impression,2026-06-03T12:55:03Z,2026-06-03T18:13:45Z,adv_1583,cmp_1583_1,banner_300x250,desktop,GB,0.0016,USD
evt_b1fedff,impression,2026-06-03T06:26:37Z,2026-06-03T17:39:28Z,adv_1576,cmp_1576_3,interstitial,tablet,IN,0.0151,INR
evt_a1fec6c,click,2026-06-03T23:39:31Z,2026-06-03T16:14:34Z,adv_918,cmp_918_x,preroll,mobile,unknown,0.3000,USD
evt_d1ff125,impression,2026-06-03T14:42:14Z,2026-06-03T21:56:57Z,adv_1555,cmp_1555_2,interstitial,mobile,SG,0.0177,USD
evt_c1fef92,impression,2026-06-03T22:25:40Z,2026-06-03T10:47:50Z,adv_1590,cmp_1590_2,banner_728x90,desktop,unknown,0.0010,INR
evt_71fe7b3,conversion,2026-06-03T23:03:35Z,2026-06-03T01:56:40Z,adv_1590,cmp_1590_1,native_feed,mobile,DE,0.0000,INR
evt_61fe620,impression,2026-06-03T15:58:33Z,2026-06-03T11:04:43Z,adv_1597,cmp_1597_3,banner_728x90,mobile,,0.0154,USD
evt_91fead9,click,2026-06-03T17:37:52Z,2026-06-03T02:08:19Z,adv_1618,cmp_1618_2,interstitial,ctv,IN,0.2708,USD
evt_81fe946,click,2026-06-03T09:59:47Z,2026-06-03T09:56:51Z,adv_1548,cmp_1548_1,banner_300x250,tablet,GB,0.2026,USD
evt_131ffa97,impression,2026-06-03T05:20:20Z,2026-06-03T02:40:06Z,adv_1576,cmp_1576_2,native_feed,mobile,US,0.0019,USD
evt_121ff904,click,2026-06-03T04:59:36Z,2026-06-03T02:13:43Z,adv_1611,cmp_1611_3,banner_300x250,mobile,unknown,0.5893,USD
evt_f3799249,impression,2026-06-03T04:12:54Z,2026-06-03T17:09:35Z,adv_1569,cmp_1569_1,banner_300x250,tablet,IN,0.0040,INR
evt_f27990b6,impression,2026-06-03T11:26:19Z,2026-06-03T04:08:21Z,adv_1597,cmp_1597_3,interstitial,tablet,,0.0002,USD
evt_f1798f23,impression,2026-06-03T12:46:16Z,2026-06-03T02:43:57Z,adv_1583,cmp_1583_2,banner_728x90,ctv,DE,0.0088,USD
evt_f0798d90,impression,2026-06-03T22:01:46Z,2026-06-03T14:35:02Z,adv_1590,cmp_1590_2,banner_728x90,ctv,GB,0.0118,USD
evt_f7799895,impression,2026-06-03T22:56:16Z,2026-06-03T00:36:05Z,adv_1604,cmp_1604_2,preroll,ctv,unknown,0.0000,USD
evt_f6799702,impression,2026-06-03T10:13:28Z,2026-06-03T05:17:56Z,adv_1569,cmp_1569_2,preroll,mobile,,0.0151,USD
evt_f579956f,impression,2026-06-03T12:20:01Z,2026-06-03T14:14:35Z,adv_1569,cmp_1569_1,banner_300x250,tablet,AU,0.0160,USD
evt_f47993dc,impression,2026-06-03T11:04:39Z,2026-06-03T00:38:55Z,adv_1569,cmp_1569_2,native_feed,mobile,SG,0.0163,USD
evt_fb799ee1,impression,2026-06-03T21:01:30Z,2026-06-03T20:59:54Z,adv_1590,cmp_1590_3,banner_728x90,ctv,unknown,0.0144,USD
evt_fa799d4e,impression,2026-06-03T12:03:09Z,2026-06-03T04:10:42Z,adv_1583,cmp_1583_3,banner_300x250,tablet,DE,0.0045,USD
evt_6d7680c0,click,2026-06-03T15:55:35Z,2026-06-03T23:27:11Z,adv_1618,cmp_1618_1,native_feed,ctv,,0.7646,USD
evt_6e768253,impression,2026-06-03T14:11:25Z,2026-06-03T22:40:59Z,adv_1590,cmp_1590_2,banner_300x250,ctv,unknown,0.0169,USD
evt_6f7683e6,impression,2026-06-03T13:39:34Z,2026-06-03T09:11:48Z,adv_1569,cmp_1569_1,preroll,mobile,SG,0.0133,USD
evt_6f7683e6,impression,2026-06-03T13:39:34Z,2026-06-03T09:11:48Z,adv_1569,cmp_1569_1,preroll,mobile,SG,0.0133,USD
evt_70768579,impression,2026-06-03T22:52:41Z,2026-06-03T17:42:40Z,adv_1590,cmp_1590_3,native_feed,desktop,unknown,0.0002,USD
evt_7176870c,impression,2026-06-03T13:01:19Z,2026-06-03T23:39:46Z,adv_1590,cmp_1590_3,banner_728x90,ctv,CA,0.0124,USD
evt_7276889f,impression,2026-06-03T18:09:49Z,2026-06-03T01:09:31Z,adv_1618,cmp_1618_1,native_feed,tablet,SG,0.0157,USD
evt_73768a32,click,2026-06-03T09:18:22Z,2026-06-03T14:44:16Z,adv_1590,cmp_1590_1,interstitial,tablet,DE,0.7685,USD
evt_74768bc5,impression,2026-06-03T02:04:17Z,2026-06-03T06:50:57Z,adv_1569,cmp_1569_3,interstitial,desktop,IN,0.0088,USD
evt_75768d58,impression,2026-06-03T13:19:24Z,2026-06-03T12:45:36Z,adv_1590,cmp_1590_2,native_feed,desktop,CA,0.0169,USD
evt_76768eeb,impression,2026-06-03T14:31:29Z,2026-06-03T22:34:10Z,adv_1562,cmp_1562_3,preroll,tablet,AU,0.0114,USD
evt_ff7e225b,impression,2026-06-03T11:38:49Z,2026-06-03T06:40:13Z,adv_1576,cmp_1576_3,interstitial,mobile,SG,0.0169,USD
evt_fe7e20c8,impression,2026-06-03T22:58:12Z,2026-06-03T17:32:41Z,adv_968,cmp_968_x,preroll,desktop,GB,0.0193,USD
evt_17e2581,click,2026-06-03T03:39:08Z,2026-06-03T12:02:39Z,adv_1562,cmp_1562_3,interstitial,ctv,SG,0.2805,USD
evt_7e23ee,impression,2026-06-03T09:51:04Z,2026-06-05T08:16:07Z,adv_1597,cmp_1597_3,banner_728x90,ctv,AU,0.0034,USD
evt_37e28a7,impression,2026-06-03T16:42:24Z,2026-06-03T18:27:42Z,adv_1625,cmp_1625_2,banner_300x250,ctv,CA,0.0133,USD
evt_27e2714,impression,2026-06-03T09:13:11Z,2026-06-03T19:28:35Z,adv_1625,cmp_1625_3,banner_728x90,desktop,SG,0.0101,USD
evt_57e2bcd,impression,2026-06-03T21:27:14Z,2026-06-03T12:57:06Z,adv_1604,cmp_1604_2,preroll,mobile,US,0.0191,USD
evt_47e2a3a,impression,2026-06-03T20:55:27Z,2026-06-03T18:04:19Z,adv_1555,cmp_1555_1,banner_300x250,tablet,unknown,0.0058,USD
evt_f77e15c3,impression,2026-06-03T20:56:41Z,2026-06-03T13:49:13Z,adv_1604,cmp_1604_2,banner_728x90,mobile,,0.0090,USD
evt_f67e1430,impression,2026-06-03T18:47:05Z,2026-06-03T06:11:16Z,adv_1604,cmp_1604_1,native_feed,tablet,,0.0004,USD
evt_f97bda52,impression,2026-06-03T21:14:41Z,2026-06-03T04:49:51Z,adv_1590,cmp_1590_3,banner_300x250,mobile,US,0.0077,INR
evt_fa7bdbe5,impression,2026-06-03T13:27:28Z,2026-06-03T11:35:55Z,adv_1562,cmp_1562_2,native_feed,ctv,CA,0.0087,USD
evt_f77bd72c,impression,2026-06-03T22:53:04Z,2026-06-03T15:12:24Z,adv_1569,cmp_1569_3,native_feed,tablet,US,0.0152,USD
